origin,destination,passengers
PER,PHE,2021
BNE,HBA,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
LST,SYD,2021
PER,PHE,2021
BNE,HTI,2021
BNE,HTI,2021
BNE,HTI,2021
ARM,SYD,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
BNE,LST,2021
ARM,SYD,2021
BNE,HTI,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
ARM,SYD,2021
BNE,LST,2021
BNE,LST,2021
SYD,WGA,2021
SYD,WGA,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
HBA,SYD,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
SYD,WGA,2021
ARM,SYD,2021
BDB,BNE,2021
BDB,BNE,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
OOL,SYD,2021
BDB,BNE,2021
BDB,BNE,2021
ADL,OOL,2021
ADL,OOL,2021
ADL,OOL,2021
ADL,OOL,2021
ADL,OOL,2021
ADL,OOL,2021
ADL,OOL,2021
ADL,OOL,2021
BNE,HTI,2021
OOL,SYD,2021
OOL,SYD,2021
BDB,BNE,2021
OOL,SYD,2021
BDB,BNE,2021
BDB,BNE,2021
BDB,BNE,2021
BDB,BNE,2021
BDB,BNE,2021
BDB,BNE,2021
BDB,BNE,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,ISA,2021
BNE,GLT,2021
BNE,GLT,2021
BNE,GLT,2021
BME,PER,2021
ADL,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
BME,PER,2021
PER,SYD,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
PER,SYD,2021
BME,PER,2021
BME,PER,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
ADL,PER,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CNS,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
BNE,CBR,2021
ADL,SYD,2021
ADL,SYD,2021
ADL,SYD,2021
PER,ZNE,2021
PER,ZNE,2021
PER,ZNE,2021
PER,ZNE,2021
PER,ZNE,2021
PER,ZNE,2021
PER,ZNE,2021
PER,ZNE,2021
BNE,CBR,2021
BNE,CBR,2021
LST,MEL,2021
BNE,CBR,2021
LST,MEL,2021
LST,MEL,2021
LST,MEL,2021
LST,MEL,2021
PQQ,SYD,2021
PQQ,SYD,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
KTA,PER,2021
PER,ZNE,2021
PER,SYD,2021
LST,MEL,2021
BNE,GLT,2021
BNE,EMD,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
ABX,SYD,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
LST,MEL,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
BNE,EMD,2021
CNS,TSV,2021
CNS,TSV,2021
CNS,TSV,2021
ABX,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
BNE,GLT,2021
PQQ,SYD,2021
PQQ,SYD,2021
PER,PHE,2021
PER,PHE,2021
PER,PHE,2021
PER,PHE,2021
PER,PHE,2021
PER,ZNE,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
HTI,SYD,2021
SYD,TMW,2021
HTI,SYD,2021
CNS,TSV,2021
CNS,TSV,2021
CNS,TSV,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
BNE,DRW,2021
PQQ,SYD,2021
PQQ,SYD,2021
PQQ,SYD,2021
PQQ,SYD,2021
LST,MEL,2021
LST,MEL,2021
LST,MEL,2021
LST,MEL,2021
LST,MEL,2021
BNE,DRW,2021
PQQ,SYD,2021
CNS,TSV,2021
PQQ,SYD,2021
CNS,TSV,2021
CNS,TSV,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
KGI,PER,2021
CNS,TSV,2021
CNS,TSV,2021
CNS,TSV,2021
PQQ,SYD,2021
PQQ,SYD,2021
HBA,SYD,2021
BNE,HBA,2021
HBA,MEL,2021
ADL,PLO,2021
MCY,MEL,2021
MCY,MEL,2021
MCY,MEL,2021
BNE,MEL,2021
BNE,MEL,2021
HBA,MEL,2021
MCY,MEL,2021
MCY,MEL,2021
HBA,MEL,2021
ADL,BNE,2021
ADL,BNE,2021
ADL,PLO,2021
ADL,PLO,2021
BNE,MOV,2021
HBA,MEL,2021
HBA,MEL,2021
BNE,MOV,2021
BNE,MOV,2021
QNA,SYD,2021
QNA,SYD,2021
QNA,SYD,2021
ADL,SYD,2021
ADL,SYD,2021
HBA,MEL,2021
HBA,MEL,2021
BNE,MEL,2021
MCY,MEL,2021
BNE,MOV,2021
ADL,BNE,2021
MEL,TSV,2021
BNE,MEL,2021
BNE,MEL,2021
BNE,MEL,2021
BNE,MEL,2021
BNE,MEL,2021
BNE,MEL,2021
BNE,MEL,2021
HBA,MEL,2021
MCY,MEL,2021
MCY,MEL,2021
MCY,MEL,2021
MEL,TSV,2021
MCY,MEL,2021
BNE,MOV,2021
MEL,TSV,2021
ADL,PLO,2021
ADL,PLO,2021
ADL,PLO,2021
ADL,PLO,2021
ADL,PLO,2021
ADL,PLO,2021
ADL,PLO,2021
BNE,MOV,2021
BNE,MOV,2021
BNE,MEL,2021
BNE,MOV,2021
ADL,BNE,2021
BNE,MEL,2021
MEL,TSV,2021
SYD,WGA,2021
BNE,MKY,2021
BNE,MKY,2021
BNE,MKY,2021
BNE,MKY,2021
BNE,MKY,2021
ADL,SYD,2021
ADL,MEL,2021
ADL,BNE,2021
ADL,BNE,2021
ADL,BNE,2021
MEL,TSV,2021
MEL,TSV,2021
ADL,MEL,2021
MEL,TSV,2021
MEL,TSV,2021
MEL,TSV,2021
MEL,TSV,2021
MEL,TSV,2021
BNE,MKY,2021
BNE,MKY,2021
BNE,MKY,2021
BNE,MOV,2021
BNE,MOV,2021
BNE,MOV,2021
BNE,MKY,2021
BNE,MKY,2021
BNE,MKY,2021
ADL,BNE,2021
ADL,BNE,2021
ADL,BNE,2021
HBA,MEL,2021
ADL,BNE,2021
QNA,SYD,2021
QNA,SYD,2021
QNA,SYD,2021
QNA,SYD,2021
HBA,MEL,2021
ADL,SYD,2021
ADL,BNE,2021
MCY,MEL,2021
MCY,MEL,2021
ADL,SYD,2021
MEL,TSV,2021
HBA,MEL,2021
HBA,MEL,2021
BNE,MKY,2021
BNE,MOV,2021
HBA,MEL,2020
HBA,MEL,2020
HBA,MEL,2020
HBA,MEL,2020
HBA,MEL,2020
MEL,OOL,2020
MEL,OOL,2020
SYD,TSV,2020
HBA,MEL,2020
BNE,DRW,2020
BNE,DRW,2020
MEL,OOL,2020
BNE,DRW,2020
MEL,OOL,2020
MEL,OOL,2020
MEL,OOL,2020
MEL,OOL,2020
MEL,OOL,2020
MEL,OOL,2020
MEL,OOL,2020
MEL,OOL,2020
CNS,SYD,2020
BNE,DRW,2020
CBR,SYD,2020
MEL,MQL,2020
MEL,MQL,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
MEL,MQL,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
CBR,SYD,2020
HBA,MEL,2020
QNA,SYD,2020
MEL,MQL,2020
MEL,MQL,2020
MEL,MQL,2020
HBA,MEL,2020
ASP,MEL,2020
BNE,DRW,2020
BNE,DRW,2020
MEL,TSV,2020
BNE,DRW,2020
BNE,DRW,2020
BNE,DRW,2020
BNE,DRW,2020
BNE,DRW,2020
BNE,DRW,2020
HBA,MEL,2020
HBA,MEL,2020
HBA,MEL,2020
HBA,MEL,2020
QNA,SYD,2020
MEL,TSV,2020
DRW,MEL,2020
MEL,TSV,2020
MEL,TSV,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
PQQ,SYD,2020
CBR,OOL,2020
CBR,OOL,2020
PQQ,SYD,2020
PQQ,SYD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,EMD,2020
BNE,MKY,2020
CBR,MEL,2020
CBR,MEL,2020
CBR,MEL,2020
CBR,MEL,2020
CBR,MEL,2020
CBR,MEL,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
ABX,SYD,2020
ADL,PLO,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
ABX,SYD,2020
PPP,SYD,2020
ADL,PLO,2020
ADL,PLO,2020
ADL,PLO,2020
ADL,PLO,2020
ADL,PLO,2020
ADL,PER,2020
MEL,TSV,2020
MEL,TSV,2020
MEL,TSV,2020
PQQ,SYD,2020
ADL,PER,2020
ADL,PER,2020
ADL,PER,2020
ADL,PER,2020
ADL,PER,2020
ADL,PER,2020
ADL,PER,2020
MEL,TSV,2020
DRW,MEL,2020
MEL,TSV,2020
MEL,TSV,2020
MEL,TSV,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
DRW,MEL,2020
PER,SYD,2020
ADL,PLO,2020
KGI,PER,2020
ADL,PLO,2020
ADL,PLO,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
KGI,PER,2020
DRW,MEL,2020
KGI,PER,2020
AYQ,SYD,2020
MEL,TSV,2020
DRW,MEL,2020
DRW,MEL,2020
DRW,MEL,2020
DRW,MEL,2020
DRW,MEL,2020
DRW,MEL,2020
DRW,MEL,2020
DRW,MEL,2020
PER,SYD,2020
BNE,NTL,2020
PER,SYD,2020
PER,SYD,2020
ADL,MEL,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,CBR,2020
ADL,MEL,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
BNE,CBR,2020
ADL,MEL,2020
ADL,MEL,2020
ADL,MEL,2020
KTA,PER,2020
CNS,TSV,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
KTA,PER,2020
ADL,MEL,2020
BNE,MOV,2020
BNE,MOV,2020
BNE,MOV,2020
BNE,MOV,2020
ADL,SYD,2020
ADL,SYD,2020
ADL,SYD,2020
BNE,MOV,2020
BNE,MOV,2020
BNE,MOV,2020
ADL,MEL,2020
QNA,SYD,2020
QNA,SYD,2020
QNA,SYD,2020
CNS,MEL,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
PER,ZNE,2020
ADL,MEL,2020
ADL,MEL,2020
CNS,MEL,2020
PER,ZNE,2020
CNS,MEL,2020
MEL,MQL,2020
MEL,MQL,2020
MEL,MQL,2020
CNS,MEL,2020
CNS,MEL,2020
CNS,MEL,2020
CNS,MEL,2020
CNS,MEL,2020
CNS,MEL,2020
CNS,MEL,2020
DBO,SYD,2020
PER,ZNE,2020
QNA,SYD,2020
CNS,TSV,2020
DBO,SYD,2020
DBO,SYD,2020
DBO,SYD,2020
QNA,SYD,2020
QNA,SYD,2020
ADL,MEL,2020
ADL,MEL,2020
ADL,MEL,2020
CNS,TSV,2020
CNS,TSV,2020
CNS,TSV,2020
CNS,TSV,2020
PER,ZNE,2020
CNS,TSV,2020
CNS,TSV,2020
CNS,TSV,2020
PER,ZNE,2020
PER,ZNE,2020
PER,ZNE,2020
PER,ZNE,2020
PER,ZNE,2020
PER,ZNE,2020
PER,ZNE,2020
PER,ZNE,2020
CNS,TSV,2020
CFS,SYD,2020
CFS,SYD,2020
ADL,SYD,2020
ADL,PER,2020
ADL,PER,2020
QNA,SYD,2020
QNA,SYD,2020
CNS,MEL,2020
MEL,NTL,2020
MEL,NTL,2020
MEL,NTL,2020
MEL,NTL,2020
MCY,MEL,2020
ADL,SYD,2020
ADL,SYD,2020
ADL,PER,2020
ADL,SYD,2020
ADL,SYD,2020
ADL,SYD,2020
MCY,MEL,2020
MEL,OOL,2020
MEL,MQL,2020
MEL,MQL,2020
MEL,MQL,2020
MCY,MEL,2020
MCY,MEL,2020
MCY,MEL,2020
ADL,PER,2020
CBR,MEL,2020
MCY,MEL,2020
BNE,NTL,2020
PER,SYD,2020
PER,SYD,2020
PER,SYD,2020
PER,SYD,2020
PER,SYD,2020
PER,SYD,2020
PER,SYD,2020
PER,SYD,2020
QNA,SYD,2020
QNA,SYD,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BNE,NTL,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
BME,PER,2020
MCY,MEL,2020
MCY,MEL,2020
CFS,SYD,2020
BNE,MOV,2020
ADL,BNE,2020
ADL,BNE,2020
ADL,BNE,2020
ADL,BNE,2020
ADL,BNE,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
BNE,MOV,2020
ADL,BNE,2020
CNS,TSV,2020
CNS,TSV,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
CFS,SYD,2020
ADL,BNE,2020
ADL,BNE,2020
ADL,SYD,2020
BNE,CNS,2020
ADL,SYD,2020
ADL,SYD,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
BNE,CNS,2020
ADL,BNE,2020
BNE,CNS,2020
BNE,MOV,2020
BNE,MOV,2020
BNE,MOV,2020
LST,MEL,2020
ADL,CBR,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
LST,MEL,2020
CBR,MEL,2020
BNE,MKY,2020
CBR,MEL,2020
ADL,PLO,2020
ARM,SYD,2020
ARM,SYD,2020
ARM,SYD,2020
ARM,SYD,2020
ARM,SYD,2020
ARM,SYD,2020
CNS,SYD,2020
CNS,SYD,2020
CNS,SYD,2020
CNS,SYD,2020
CNS,SYD,2020
CNS,SYD,2020
OOL,SYD,2020
ADL,HBA,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
OOL,SYD,2020
ARM,SYD,2020
ARM,SYD,2020
ARM,SYD,2020
SYD,TSV,2020
BDB,BNE,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
SYD,TSV,2020
BNE,ISA,2020
ARM,SYD,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
BNE,ISA,2020
ADL,PLO,2020
MCY,MEL,2020
ADL,OOL,2020
MCY,MEL,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,SYD,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
BNE,HTI,2020
PPP,SYD,2020
PPP,SYD,2020
BNE,HTI,2020
ADL,BNE,2020
ADL,BNE,2020
ADL,OOL,2020
MCY,MEL,2020
MCY,MEL,2020
SYD,WGA,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,OOL,2020
ADL,BNE,2020
ADL,OOL,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
SYD,WGA,2020
BDB,BNE,2020
ARM,SYD,2020
PPP,SYD,2020
BNE,PPP,2020
SYD,WGA,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,PPP,2020
BNE,PPP,2020
BNE,PPP,2020
BNE,PPP,2020
BNE,PPP,2020
BNE,PPP,2020
BNE,PPP,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
BDB,BNE,2020
CNS,SYD,2020
CNS,SYD,2020
CNS,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
HBA,SYD,2020
CNS,SYD,2020
PPP,SYD,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
ASP,MEL,2020
BNE,PPP,2020
BNE,PPP,2020
ARM,SYD,2020
BNE,PPP,2020
MCY,SYD,2020
MCY,SYD,2020
MCY,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
DRW,SYD,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
BNE,ROK,2020
MCY,SYD,2020
MCY,SYD,2020
MCY,SYD,2020
MEL,QNA,2020
BNE,PPP,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
BNE,MEL,2020
DRW,SYD,2020
MEL,QNA,2020
MEL,QNA,2020
MEL,QNA,2020
MEL,QNA,2020
MEL,QNA,2020
MCY,SYD,2020
MEL,QNA,2020
MEL,QNA,2020
MEL,QNA,2020
MEL,QNA,2020
BNE,LST,2020
DRW,SYD,2020
MCY,SYD,2020
MCY,SYD,2020
MCY,SYD,2020
MCY,SYD,2020
MCY,SYD,2020
CBR,MEL,2020
PPP,SYD,2020
PPP,SYD,2020
HTI,SYD,2020
GET,PER,2020
GET,PER,2020
GET,PER,2020
BNE,GLT,2020
BNE,GLT,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
BNE,GLT,2020
GET,PER,2020
GET,PER,2020
MEL,NTL,2020
MEL,NTL,2020
BNE,MKY,2020
PER,PHE,2020
PER,PHE,2020
PER,PHE,2020
BNE,PER,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
BNE,MKY,2020
BNE,MKY,2020
MEL,NTL,2020
BNE,MKY,2020
BNE,MKY,2020
BNE,MKY,2020
BNE,MKY,2020
BNE,MKY,2020
BNE,MKY,2020
MEL,NTL,2020
MEL,NTL,2020
MEL,NTL,2020
MEL,NTL,2020
MEL,NTL,2020
GET,PER,2020
HTI,SYD,2020
PER,PHE,2020
HTI,SYD,2020
GET,PER,2020
GET,PER,2020
CNS,SYD,2020
BNE,MKY,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
MEL,SYD,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
SYD,TMW,2020
CBR,MEL,2020
CBR,MEL,2020
ASP,DRW,2020
ASP,DRW,2020
ASP,DRW,2020
ASP,DRW,2020
HTI,SYD,2020
HTI,SYD,2020
HTI,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
ASP,SYD,2020
HTI,SYD,2020
HTI,SYD,2020
HTI,SYD,2020
HTI,SYD,2020
ASP,DRW,2020
ASP,DRW,2020
ASP,DRW,2020
ASP,DRW,2020
ASP,DRW,2020
ASP,DRW,2020
HTI,SYD,2020
HTI,SYD,2020
GET,PER,2020
GET,PER,2020
GET,PER,2020
GET,PER,2020
ASP,DRW,2020
ASP,DRW,2020
ADL,ASP,2020
PER,PHE,2020
PER,PHE,2020
MEL,PER,2020
AYQ,SYD,2020
PPP,SYD,2020
PPP,SYD,2020
PPP,SYD,2020
PPP,SYD,2020
PPP,SYD,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
BNE,HBA,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
MEL,PER,2020
AYQ,SYD,2020
AYQ,SYD,2020
AYQ,SYD,2020
HTI,MEL,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
ADL,ASP,2020
AYQ,SYD,2020
HTI,MEL,2020
HTI,MEL,2020
HTI,MEL,2020
HTI,MEL,2020
HTI,MEL,2020
HTI,MEL,2020
AYQ,SYD,2020
HTI,MEL,2020
HTI,MEL,2020
HTI,MEL,2020
HTI,MEL,2020
AYQ,SYD,2020
AYQ,SYD,2020
AYQ,SYD,2020
AYQ,SYD,2020
ADL,PLO,2020
HTI,MEL,2020
AYQ,SYD,2020
PER,PHE,2020
MEL,PER,2020
BNE,HBA,2020
BNE,HBA,2020
DRW,PER,2020
LST,SYD,2020
LST,SYD,2020
LST,SYD,2020
LST,SYD,2020
LST,SYD,2020
LST,SYD,2020
LST,SYD,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
BNE,TSV,2020
LST,SYD,2020
LST,SYD,2020
PER,PHE,2020
PER,PHE,2020
PER,PHE,2020
PER,PHE,2020
PER,PHE,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
BNE,HBA,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
BNE,PER,2020
CNS,MEL,2020
BNE,PER,2020
LST,SYD,2020
LST,SYD,2020
LST,SYD,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
DRW,PER,2020
CNS,TSV,2019
CNS,TSV,2019
CNS,TSV,2019
CNS,TSV,2019
ADL,ASP,2019
DBO,SYD,2019
HBA,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
HTI,MEL,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
LST,SYD,2019
LST,SYD,2019
LST,SYD,2019
LST,SYD,2019
LST,SYD,2019
